	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
4622	Allein Jahn, Hermann Eduard	"Das treuste Herz, das hier für dich geschlagen,
Das Mutterherz, es stockt für immer nun;
Die dich geschützt, die liebend dich getragen,
Die Hände jetzt erschlafft auf ewig ruhn.
Dort liegt sie, dort tief unterm kalten Sande,
Dein Klagen dringt zu ihr nicht mehr hinein,
Zerrissen ist das heiligste der Bande —
Du bist allein!"	0.0	0.0	0.0	0.0	1.0	1.0	"Allein
Jahn, Hermann Eduard Die Sonn' verlischt, die Abendschatten steigen
Dort aus der Haide so gespenstig grau;
Des Waldes tausend Blätterzungen schweigen,
Nur leise fällt von Ast zu Ast der Tau;
Die Blume schläft, der Sonne letzte Strahlen
Birgt sie getreu in ihres Busens Schrein — —
Nur du, nur du wachst noch in tiefen Qualen
Du bist allein! Das treuste Herz, das hier für dich geschlagen,
Das Mutterherz, es stockt für immer nun;
Die dich geschützt, die liebend dich getragen,
Die Hände jetzt erschlafft auf ewig ruhn.
Dort liegt sie, dort tief unterm kalten Sande,
Dein Klagen dringt zu ihr nicht mehr hinein,
Zerrissen ist das heiligste der Bande —
Du bist allein!"	l00130425	LOVE#SADNESS
7333	Der Sausewind Naaff, Anton August	"Es hat in stiller Mitternacht
Mein Fensterlein geklirrt,
Wer ist's, wer ist's, den's in der Nacht
Zu meiner Kammer führt?
Du Sausewind, du Brausewind,
Ich hör' und kenn' dich schon; —
Mach' mir mein armes Herz nicht schwer,
Geschwind — mach' dich davon.
Der Sausewind, der Brausewind,
Er hat dazu gelacht,
Und selber sich das Fensterlein
Zur Kammer aufgemacht.
Viel Liebes hat er mir gesagt,
Ich konnt' nicht böse sein,
Mir ward glühheiß und bang dabei
In meinem Kämmerlein.
Frühmorgens, als die Hähne schon
Im ganzen Dorf gekräht,
Da ist er durch das Fensterlein —
Weit — weit davon geweht.
Der Sausewind, der Brausewind,
Er war bei mir zur Nacht,
Er hat mich armes, armes Ding
Um alle Ruh' gebracht!
Und wenn in stiller, stiller Nacht
Mein Fenster manchmal klirrt,
Da wein' ich: Ach, du Sausewind,
Wohin hat's dich geführt?"	0.0	1.0	0.0	1.0	1.0	1.0	"Der Sausewind
Naaff, Anton August Es hat in stiller Mitternacht
Mein Fensterlein geklirrt,
Wer ist's, wer ist's, den's in der Nacht
Zu meiner Kammer führt?
Du Sausewind, du Brausewind,
Ich hör' und kenn' dich schon; —
Mach' mir mein armes Herz nicht schwer,
Geschwind — mach' dich davon.
Der Sausewind, der Brausewind,
Er hat dazu gelacht,
Und selber sich das Fensterlein
Zur Kammer aufgemacht.
Viel Liebes hat er mir gesagt,
Ich konnt' nicht böse sein,
Mir ward glühheiß und bang dabei
In meinem Kämmerlein.
Frühmorgens, als die Hähne schon
Im ganzen Dorf gekräht,
Da ist er durch das Fensterlein —
Weit — weit davon geweht.
Der Sausewind, der Brausewind,
Er war bei mir zur Nacht,
Er hat mich armes, armes Ding
Um alle Ruh' gebracht!
Und wenn in stiller, stiller Nacht
Mein Fenster manchmal klirrt,
Da wein' ich: Ach, du Sausewind,
Wohin hat's dich geführt?"	l0010161	ANGER#JOY#LOVE#SADNESS
7252	Der Abschied Becker, August	"Pocht man auf rechte Art nur an,
So wird auch gerne aufgethan.
Und wo ein Herze traurig ist,
Weil es den rechten Trost vermißt,
Da singe nicht in frohem Ton:
Es klänge ihm, wie Spott und Hohn.
Doch fing' ihm voller Traurigkeit,
Als ob Du selber fühl'st sein Leid!
Zur Hälfte seinen Schmerz ihm nimmst,
Wenn Du in seine Klagen stimmst."	0.0	0.0	0.0	1.0	0.0	1.0	"Der Abschied
Becker, August Es thut dem Menschen nichts so gut,
Als wenn sein junger Lebensmuth
Sich aller Schranken ledig weiß
Und dennoch bleibet im Geleis,
Das ihn da führt zum rechten Ziel
Und wären auch der Wege viel.
Es frommt dem Menschen nichts so sehr,
Als wenn er dämmet sein Begehr,
Als wenn der Seele gute Kraft
In ihm den rechten Willen schafft. Zieh hin! Dein Herz ist wohlbestellt!
Wie Du sie nimmst, so ist die Welt.
Drum glaub' nicht, was das Sprichwort sagt,
Das über schlimme Zeiten klagt.
Noch ist nicht schlecht, was gut und recht,
Noch ist nicht recht, was bös und schlecht.
Und wo ein schlimmer, finstrer Wahn —
Zünd' nur ein wenig Lichtlein an:
Sieh, stärker ist des Lichtleins Macht,
Als alle Geister düstrer Nacht. Und kommt vor's rechte Haus die Kunst,
Versagt ihr Niemand seine Gunst.
Wo man in Freuden lebt und schwebt,
Da sei auch stets Dein Lied bestrebt,
Den Jubel Deiner eignen Brust
Zu einen mit der fremden Lust.
Drum trübe nicht, was glänzt und gleißt,
Stimm' ein, wo man das Leben preist,
Denn Freude ist des Herren Gut,
Das er dem Menschen schenken thut. Pocht man auf rechte Art nur an,
So wird auch gerne aufgethan.
Und wo ein Herze traurig ist,
Weil es den rechten Trost vermißt,
Da singe nicht in frohem Ton:
Es klänge ihm, wie Spott und Hohn.
Doch fing' ihm voller Traurigkeit,
Als ob Du selber fühl'st sein Leid!
Zur Hälfte seinen Schmerz ihm nimmst,
Wenn Du in seine Klagen stimmst."	l0080039	JOY#SADNESS
8062	Mein Dämon — weißt du noch — der wilde Traum? Preuschen, Hermione von [alt. Preuschen-Telmann, Hermine von]	"Mein Dämon — weißt du noch — der wilde Traum?
Millionensternig strahlt der Himmelsraum."	0.0	0.0	0.0	0.0	0.0	0.0	"Mein Dämon — weißt du noch — der wilde Traum?
Preuschen, Hermione von Mein Dämon — weißt du noch — der wilde Traum?
Millionensternig strahlt der Himmelsraum."	l00140060	NONE
7813	Weggis Pfaff-Joerissen, Elli	"So grüß ich dich denn,
Wie ich dich seh,
Im goldenen Schimmer
Über dem See.
Über dem grünen Vierwaldstätter See
Grüßt den Märchenprinzen die Fee."	0.0	0.0	0.0	0.0	0.0	0.0	"Weggis
Pfaff-Joerissen, Elli Sehet den Zauber im Abendflug!
Auf güldenem Wolkenzug
Reitet mein Fürst. Graues Röcklein,
Weißer Hut,
O wie steht das meinem Prinzen gut! Hurra hussa! Die Arme auf!
Könnt ich zu diesem Bild hinauf! Die andern lachen,
Sie sehen nichts. So grüß ich dich denn,
Wie ich dich seh,
Im goldenen Schimmer
Über dem See.
Über dem grünen Vierwaldstätter See
Grüßt den Märchenprinzen die Fee."	l00140096	NONE
2773	Zur Dämmerstunde war's — Lingen, Thekla	"Sie suchte dich —
Wie dufteten die Rosen!
Und lechzend barg ich mein Gesicht hinein
Und sog die süßen, süßen Düfte ein —
Wie fühlt' ich deine Wünsche mich umkosen!"	0.0	0.0	0.0	0.0	1.0	0.0	"Zur Dämmerstunde war's —
Lingen, Thekla Zur Dämmerstunde war's,
Zur schlimmen Zeit —
Und deine Rosen dufteten im Zimmer,
Ins Fenster brach der letzte Abendschimmer —
Und meine Sehnsucht ging so weit. Sie suchte dich —
Wie dufteten die Rosen!
Und lechzend barg ich mein Gesicht hinein
Und sog die süßen, süßen Düfte ein —
Wie fühlt' ich deine Wünsche mich umkosen!"	l00170153	LOVE
2864	Aus den „Liedern an eine Geliebte“ Schröder, Rudolf Alexander	"Ich habe keine Schmerzen:
Aber die Sehnsucht verzehrt mich."	0.0	0.0	0.0	0.0	1.0	1.0	"Aus den „Liedern an eine Geliebte“
Schröder, Rudolf Alexander Ich habe keine Schmerzen:
Aber die Sehnsucht verzehrt mich."	l0030393	LOVE#SADNESS
2018	Vergessen Tovote, Heinz	"Dein Lieben starb, der Welle gleich im Meer,
Im leichten Wind’ zerflatterte die flüchtige...
Ist deine Freundschaft stärker vor dem Wind?
Frag’ ich zu allen Stunden mich voll Leid’s. —
Und sieh: Das ist’s, was mich so traurig macht! —"	0.0	0.0	0.0	0.0	1.0	1.0	"Kein Leid auf Erden ist so riesengroß —
Es kommt die Zeit, den herben Schmerz zu lindern...
Kein Glück auf Erden ist so riesengroß —
Es kommt die Zeit, und macht das Glück zu nichte.
Sie ist gewaltig. — Hab’ ich es doch selbst
An mir erfahren mannigfalt. Es kommt die Zeit,
Und mit ihr das Vergessen. Wie in Nebel,
Der sich am Abend von den Wassern löst,
Hüllt sich Vergang’nes, daß die müden Augen
Nichts mehr erkennen. Gegenwärtiges
Drängt sich mit Allgewalt vor unsre Sinne,
Und farblos, matt und nichtig wird Entschwund’nes.
Die Woge war — die Woge ist nicht mehr,
Versunken in das Grab: Vergessenheit. — Einst schien mir jegliches Gefühl gestorben,
Da nahtest du dich mir in Lieb und Güte,
Und lehrtest mich, daß ich dich lieben mußte,
Daß ich mit jeder Faser meines Leibes
Mich an dich klammerte, um dich zu halten. —
Dann kam der Sturm; verweht ward alles wieder,
Dein Lieben starb. — Und wie ein welkes Blatt,
Das herbstlich von dem dürren Zweige bricht
Und niederflattert zu der nassen Erde,
Irrt unsre Freundschaft haltlos in dem Winde. —
Nur eine Welle war’s im Lebensmeer,
Die schäumend sich am Fels des Todes bricht,
Und dann in Nichts zerschellt... Denn tausend Wellen
Vernichtend drängen ringsum auf sie ein,
Und tilgen ihre Spur für ewig aus. Dein Lieben starb, der Welle gleich im Meer,
Im leichten Wind’ zerflatterte die flüchtige...
Ist deine Freundschaft stärker vor dem Wind?
Frag’ ich zu allen Stunden mich voll Leid’s. —
Und sieh: Das ist’s, was mich so traurig macht! —"	l00100096	LOVE#SADNESS
3800	Zweifel X.X.	"Dann riefe ich, ob auch ein Grauen
Die tiefste Seele mir bewegt:
Du hast zum kindlichen Vertrauen
Den Zweifel mir ins Herz gelegt."	0.0	1.0	1.0	0.0	0.0	0.0	"Zweifel
X.X. Und sollte dennoch einst ergehen
Streng über uns ein Weltgericht,
Und müssten schauernd wir gestehen:
Es ist ein Gott; wir glaubtens nicht — Und früg der Herr in heilgem Grimme,
Von Donner hehr umtönt das Haupt,
Des Todes Schrecken in der Stimme:
Was hast du nicht an mich geglaubt? — Dann riefe ich, ob auch ein Grauen
Die tiefste Seele mir bewegt:
Du hast zum kindlichen Vertrauen
Den Zweifel mir ins Herz gelegt."	l0050086	ANGER#FEAR
3921	Recensenten Volkmann, Richard [Pseud. Leander, Richard]	"Könnte diese man, wie dich, rupfen, braten, fressen,
Was die Kerle fett gemacht, wollt' ich gern vergessen!"	0.0	0.0	0.0	0.0	0.0	0.0	"Bläulich breitet sich der See bis zum Firmamente;
Meine Seele dehnt sich weit mit dem Elemente. Alten Zeiten sinn' ich nach, längst verrauschter Fabel —
Eine Ente schwimmt herbei mit profanem Schnabel. Fängt das Thier zu schnattern an: „Zwar der See ist bläulich,
Aber in der Tiefe haust Wurm und Schnecke gräulich. Ist es nicht ein gross Verdienst, so den Teich zu säubern?
Und es lohnt die Arbeit sich gleich an unsern Leibern.“ Ja, du bist ein kluges Thier, Muhme Schnatter-Ente,
Wirst von fremden Fehlern dick, bist ein Recensente. Könnte diese man, wie dich, rupfen, braten, fressen,
Was die Kerle fett gemacht, wollt' ich gern vergessen!"	l00160184	NONE
967	Guter Rat Franke, August Hermann	"Dichtest du, sei nicht bedenklich,
Sag's, wie dir's der Gott gegeben!
Sei auch nicht zu überschwenglich,
Jedes Wort sei echtes Leben!
Wenn das Herz dir wahr entglommen,
Wenn du's frisch herausgesungen,
Wie dir's aus der Brust gekommen,
Dann ist dir ein Lied gelungen."	1.0	0.0	0.0	0.0	0.0	0.0	"Guter Rat
Franke, August Hermann Dichtest du, sei nicht bedenklich,
Sag's, wie dir's der Gott gegeben!
Sei auch nicht zu überschwenglich,
Jedes Wort sei echtes Leben!
Wenn das Herz dir wahr entglommen,
Wenn du's frisch herausgesungen,
Wie dir's aus der Brust gekommen,
Dann ist dir ein Lied gelungen."	l00130384	AGITATION
4969	Dunkle Stunden Hart, Julius	"Der Wahnsinn fiel in sein Gehirn mit heißer und versengender Gluth,
Gras wuchert an dem stillen Ort, wo meine erste Liebe ruht."	0.0	0.0	0.0	0.0	0.0	0.0	"Die Winde wallten die Straße hinab und fernher zitternd die Geige klang,
Und die Wasser rauschten träumend hinab den schattendüst'ren Waldesgang. Da lag sein Haupt an meiner Brust, und wildes Sehnen in mir schwoll,
Und er küßte mich... und er küßte mich... und mein Herz ward weit und mein Herz ward voll. Und vor mir sank die Welt dahin... Es schwanden in Nebel Zeit und Raum
Und über mich kam's wie süßer Schlaf, wie ein todesschwerer bittrer Traum. Doch als der Morgen in Osten sich hob, — o wie grau und schwer und wie kalt der Tag,
Und er nahm mein Glück und ließ mir nichts zurück als Schande und bitt're Schmach. Nein, fluch' ihm nicht! Schwer fiel die Hand des Himmels auf sein schönes Haupt,
Seines Herzens Glocke hat ausgetönt, und sein Gebein ist längst verstaubt. Der Wahnsinn fiel in sein Gehirn mit heißer und versengender Gluth,
Gras wuchert an dem stillen Ort, wo meine erste Liebe ruht."	l0070056	NONE
4519	Die Todeswürfel Hoffnaaß, Franziska von	"Und aller Blicke fest an Heinrich hangen,
Der steht, die Hand zum Wurfe hoch gehalten.
Und als die Würfel knatternd niedersprangen,
Hat sich der eine jäh entzwei gespalten.
„Sechs — eins — und sechs! so steht es auf drei Steinen.“
Viel hundert Stimmen in Verwundrung brechen ...
Doch Ralph, von Schreck erfaßt, schreit auf mit Weinen:
„Aus Eifersucht beging ich das Verbrechen!“
Der Kurfürst blickt zum Himmel tief betroffen,
Und alles Volk mit ihm die Hände faltet:
„Du machst zu Schanden nicht, die auf dich hoffen;
Du bist der Gott, der als Gerechter waltet.“"	0.0	1.0	1.0	0.0	0.0	1.0	"Der strenge Kurfürst sitzt im Richtersaale,
Von allen Würdenträgern ernst umgeben.
Zwei Würfel liegen in der Marmorschale
Bereit, das Gottesurteil kund zu geben. Bei denen, so zunächst am Throne standen,
War Walter auch, der Waffenschmied. Wie wanken
Die Kniee ihm, da er in Eisenbanden
Die „Zwei“ geführt sieht vor die Richterschranken. Des Fürsten Auge prüfet rings die Hallen:
„Wer“, spricht er scharf nach kurzem Sinnen,
„Die kleinste Zahl wirft, ist dem Tod verfallen,
So will es Gott ... und Ralph hat zu beginnen.“ Dem zuckt es hämisch um den Mund. Mit Lachen
Nimmt er die Würfel — schüttelt — wirft sie nieder:
„Zwei Sechsen! Ha! wer könnt' es besser machen?“
Doch böses Murmeln grollt da hin und wieder. Nun kommt die Reih an Heinrich. Tiefe Stille.
Er knieet zum Gebet: „Mein Gott! durchschauen
Kannst du mein schuldlos Herz! Jedoch dein Wille
Gescheh', in dich nur setz' ich mein Vertrauen!“ Und aller Blicke fest an Heinrich hangen,
Der steht, die Hand zum Wurfe hoch gehalten.
Und als die Würfel knatternd niedersprangen,
Hat sich der eine jäh entzwei gespalten.
„Sechs — eins — und sechs! so steht es auf drei Steinen.“
Viel hundert Stimmen in Verwundrung brechen ...
Doch Ralph, von Schreck erfaßt, schreit auf mit Weinen:
„Aus Eifersucht beging ich das Verbrechen!“
Der Kurfürst blickt zum Himmel tief betroffen,
Und alles Volk mit ihm die Hände faltet:
„Du machst zu Schanden nicht, die auf dich hoffen;
Du bist der Gott, der als Gerechter waltet.“"	l00130422	ANGER#FEAR#SADNESS
50	Lieder an Liane Hoechstetter, Sophie	"Du sollst in meiner Mutter Heimatdorf
Die Einsamkeit und frühes Leid vergessen
Und allen Kummer, den du je ermessen —
Weil ich dich führen will und lächelnd tragen
Mit stolzem Wagen
Zu unserm letzten Glück."	0.0	0.0	0.0	1.0	1.0	1.0	"Ich wollte einmal deine Lippen küssen,
Ich wollte dich in meinem Hause grüßen —
Einmal mit dir allein sein — fern vom Leben.
Ich wollte einmal dir in erstem Schweigen
Die Heimat und mich selbst ganz dir zu eigen
Bedingungslos in deine Hände geben. Du sollst in meiner Mutter schönstem Bett
So ruhig schlafen, bis du nicht mehr müd' —
Und wenn dir dann der junge Tag erglüht,
Wird er dich wecken aus dem Traum der Nacht,
Daß dir erwacht
Der schönere Traum des Lebens. Du sollst an meiner Mutter stillem Herd
Die alten lieben, guten Worte hören,
Die alten Worte, die das Herz betören:
Von Heimatglück, von fernen Zeiten,
Von müden, lang erblaßten Leiden,
Die uns noch rühren. Du sollst in meiner Mutter Gartenland
Die kleinen, bunten Blumen pflücken,
Die überfallend nach dem Steig sich bücken,
Die roten Rosen, die dort einsam blühen
Und erglühen
Für dich allein. Du sollst in meiner Mutter altem Haus
Die Liebe nehmen, die ich holen will
Aus meiner Seele Tiefe und dir still
Zu Füßen legen, bis der letzte Tag
Uns kommen mag
In diesem Leben. Du sollst in meiner Mutter Heimatdorf
Die Einsamkeit und frühes Leid vergessen
Und allen Kummer, den du je ermessen —
Weil ich dich führen will und lächelnd tragen
Mit stolzem Wagen
Zu unserm letzten Glück."	l00140053	JOY#LOVE#SADNESS
2489	Der Tod und das Mädchen Stern, Maurice Reinhold von [alt. Stern, Maurice von; Stern, Maurice-Reinhold von]	"Es flüstert ein Sätzchen
Und bettelte süß
„Papperlapapp, mein Schätzchen,
Sterben ist süß!“"	0.0	0.0	1.0	0.0	0.0	0.0	"Der Tod und das Mädchen
Stern, Maurice Reinhold von [alt. Stern, Maurice von; Stern, Maurice-Reinhold von] Traf der Tod in den Gassen
Ein Mädchen so jung;
Da mußt’ es erblassen
Und hatte genung. Es flüstert ein Sätzchen
Und bettelte süß
„Papperlapapp, mein Schätzchen,
Sterben ist süß!“"	l00100088	FEAR
3346	Christnacht Scheffel, Victor von [alt. Scheffel, Joseph Victor von]	"Die Pfaffheit sung mit Orgelschall:
„Dem Herrn sei Preis und Minne,
Und Fried im Thal den Menschen all
Von gutem Sinne.“
Da hat ihr freies Haupt der Wucht
der Hüllen sich entwunden,
Da hat ihr Auge meins gesucht
Und auch gefunden.
Ein langer vielberedter Blick
Erzählte stumm ein ganz Geschick
Von freudlos öden Tagen
Und Plagen."	0.0	0.0	0.0	0.0	1.0	1.0	"Christnacht
Scheffel, Victor von  Dass ich nach langer Trennung Leid
Die Gute durfte schauen,
Das war in weinachtheilger Zeit
Vor Tagesgrauen.
Da rief der erste Hahnenkrȃt
Die Schläfer aus den Betten,
Mit Lichtlein schlichen aus der Stadt
Die Fraun zur Metten.
Als wie Knechts Ruprechts Mummgestalt
Kam sie vom Berg zum Dom gewallt,
In Pelzwerk Stirn und Ohren
Verloren. Die Pfaffheit sung mit Orgelschall:
„Dem Herrn sei Preis und Minne,
Und Fried im Thal den Menschen all
Von gutem Sinne.“
Da hat ihr freies Haupt der Wucht
der Hüllen sich entwunden,
Da hat ihr Auge meins gesucht
Und auch gefunden.
Ein langer vielberedter Blick
Erzählte stumm ein ganz Geschick
Von freudlos öden Tagen
Und Plagen."	l00160247	LOVE#SADNESS
6659	Erwartung des Weltgerichtes Lingg, Hermann l00160205	"Doch überall in Städten, da wogt der Menschenstrom,
Man drängt durch Markt und Gassen zum Friedhof und zum Dom
Mit wundgerungnen Händen, mit BHcken angsterfüllt;
Die Falten aller Herzen sind offen und enthüllt."	0.0	0.0	1.0	0.0	0.0	0.0	"Erwartung des Weltgerichtes
Lingg, Hermann Wo bleiben nur die Schnitter, wer keltert all den Wein?
Die Ähren auf den Feldern verglühn im Sonnenschein,
Die Trauben in den Gärten, die Birnen in dem Laub,
Man pflückt sie nicht, sie fallen von selber in den Staub. Wo sind die Menschen alle? Durch Thal und Wälder irrt
Das Hausthier mit dem Wilde, die Heerde führt kein Hirt,
Der Aar umkreist die Dörfer, an Flucht denkt nicht das Reh,
Das Netz verfault im Weiher, der Nachen fault im See. Doch überall in Städten, da wogt der Menschenstrom,
Man drängt durch Markt und Gassen zum Friedhof und zum Dom
Mit wundgerungnen Händen, mit BHcken angsterfüllt;
Die Falten aller Herzen sind offen und enthüllt."	l00160205	FEAR
2283	Erfüllung Klopsch, Emanuel	"Was ich ersehnt, gab diese Stunde,
Die Hoffnung schweigt, sie ist erfüllt;
Auf meiner Seele stillem Grunde
Ruht ewig mir dein süßes Bild.
Leis' naht der Schlaf in lichten Kreisen,
Umwandelt meine Stirn der Traum;
O tönt, tönt fort, ihr holden Weisen,
Entrückt der Zeit mich und dem Raum!"	0.0	0.0	0.0	1.0	1.0	0.0	"Erfüllung
Klopsch, Emanuel Nun hab' ich alle Gunst errungen,
Die für mein Leben ich erfleht:
Du ruhst von meinem Arm umschlungen,
Von meiner Liebe Hauch durchweht;
Es kommt ein seliges Ermatten,
Ein göttlich Ruhen über mich —
So stillet mit des Abends Schatten
Des Meers gewalt'ge Brandung sich! Was ich ersehnt, gab diese Stunde,
Die Hoffnung schweigt, sie ist erfüllt;
Auf meiner Seele stillem Grunde
Ruht ewig mir dein süßes Bild.
Leis' naht der Schlaf in lichten Kreisen,
Umwandelt meine Stirn der Traum;
O tönt, tönt fort, ihr holden Weisen,
Entrückt der Zeit mich und dem Raum!"	l0020097	JOY#LOVE
1152	Frühlingslied in der Stadt Seidel, Heinrich	"Frühlingslied in der Stadt
Seidel, Heinrich"	0.0	0.0	0.0	0.0	0.0	0.0	"Frühlingslied in der Stadt
Seidel, Heinrich"	l0010217	NONE
3418	Unterwegs Semmig, Hermann	"Wir saßen wie erstarrt, als er zu Ende,
Und scheu und schweigend ging ein Jeder fort;
Er aber drückt' sein Haupt in beide Hände
Und murmelte für sich das düstre Wort:
„Wie er steh' ich auf dieser Welt allein,
Ich möchte wieder heim im Bagno sein.“ —"	1.0	0.0	0.0	0.0	1.0	1.0	"„Und gingen die Geschäfte nur etwas“,
Sprach der Hausirer, „ich tränk' auch ein Glas;
Doch immer größer wird die Noth im Volke.“ Er seufzt' und alle schwiegen wie zuvor.
Auf einmal riesig aus der Tabackswolke
Hob sich der greise Vagabund empor.
Um seine Brauen lag es lange schon
Wie eines Wetters unheimliches Drohn,
Und auf der Stirne seine Ader schwoll,
Und donnernd also jetzt sein Wort erscholl:
„Wo liegt die Quelle von des Volkes Noth?
Im Volke selbst und seinem feigen Dulden!
Wollt ihr nicht ewig eure Noth verschulden,
So ruft verzweifelt aus: Brot oder Tod!
Armsel'ge Zeit, wo statt auf Barrikaden
Zu bluten für sein Recht, der freie Mann
Nur auf der Guillotine sterben kann!
Im Bagno nur bei meinen Kameraden
Lebt wie des Elementes wilde Kraft
Noch ungezähmt und frei die Leidenschaft;
Zurück zu ihnen sehne ich mich wieder,
Ich steh' auf dieser Welt sonst ganz allein,
Fast wie der Greis, der mir fällt eben ein.
Noch rieselt kalt es mir durch alle Glieder,
Denk' ich an das, was ich erzählen will.“ Er setzte sich, wir aber horchten still.
„'s war Neunundachtzig beim Bastillensturm,
Die Glocken heulten wild von jedem Thurm
Und um die alte finstre Zwingburg her
Schwoll heulend wie der Sturm des Volkes Meer ...“ „Ihr war't dabei“, warf froh erstaunt ich ein,
„Ihr kämpftet mit in jenen Heldenreih'n?
Das war ein Volk noch, nicht wie die, so heute
Sich ihres Herr'n verkaufen selbst als Beute;
Das wußte noch zu kämpfen, ja zu sterben,
Sobald es galt die Freiheit zu erwerben.“ „Ich war dabei; ein Knabe von neun Jahren,
Kämpft' ich ein Mann in jenen Heldenscharen.
Heiß brütete der Julisonne Glut,
Doch heißer kochte noch in uns das Blut.
Die Veste fiel; was wird, was muß nicht fallen,
Wenn einig sich ein Volk zum Kampf erbebt!
Wie alles kam, bekannt ist es euch Allen;
Doch höret weiter, was ich da erlebt.
Wildflutend stürzte zügellos die Menge
Sich durch die Höfe, Treppen, Keller, Gänge;
Die Opfer suchten wir der Tyrannei,
Und jubelnd riefen wir: Frei seid ihr, frei!
Aus einem Kerker aber stieg ein Greis,
Verwelkt sein Antlitz und das Haar schneeweiß.
Er starrt' uns an, es war ihm wie ein Traum;
Ans Geh'n längst nicht gewöhnt, vermochten kaum
Die Füße seines Leibes Last zu tragen.
Doch nannt' er Straß' und Haus auf unser Fragen
Nach seiner Wohnung, die nun funfzig Jahre,
Fluch den Tyrannen! er nicht mehr gesehn,
Und Männer trugen ihn auf einer Bahre;
Wie ein Triumphzug war es anzusehn.
Wir kamen an; man öffnete, man frug,
Maß dann mit kalt neugierig fremden Blicken
Den Alten, den man auf der Bahre trug,
Und schüttelte den Kopf. Mit festem Nicken
Bestätigte jedoch der mürbe Greis,
Was er verwirrt fast selbst bezweifelt hätte:
'Ja wohl, hier ist's, ich weiß doch, was ich weiß;
Dies ist mein Haus und meine Heimatsstätte.
Wo ist denn meine Frau?' — Noch Viele kamen,
Doch nicht ein Einz'ger kannte ihren Namen;
Man sprach wol was von einer jungen Frau,
Die plötzlich, als verhaftet ward ihr Gatte,
Der Schmerz aufs Todtenbett geworfen hatte,
Doch wußte Niemand mehr etwas genau.
Dreimal schon war das Haus verkauft indessen
Und wem es sonst gehörte längst vergessen.
Wir fragten in der Nachbarschaft umher,
Umsonst! es kannt' ihn Niemand, Niemand mehr.
Hinstarben seine Freunde Jahr um Jahr,
Indeß er lebend wie begraben war;
Zwei Menschenalter schlossen ihre Reih'n,
Und als er wiederkam, stand er allein.
Da brach aus seiner Brust ein stöhnend Ach,
Und aus den Augen ihm ein Thränenbach.
So stand er in sich schmerzgebrochen da,
Indeß die bleiche Menge auf ihn sah.
Dann zuckt' er wie in Wuth, wie krampfhaft rafft'
Er sich empor: 'Was steht ihr da und gafft?
Fluch eurer Freiheit, die mein Bett mir nahm,
Die in die Wüste mich zu stoßen kam!
Mein Kerker war mein einziges Asyl;
Wo ich daheim, bin ich wie im Exil.
Dort war doch eine Spinne mein Gefährte,
Jetzt aber steh' ich einsam auf der Erde.
Hoch leb' der König, der ein Dach mir gab!
Mir bleibt nun keine Heimat als das Grab!'
Wir wagten nicht der Läst'rung ihn zu zeihn,
Stumm wich die Meng', entsetzt; er blieb allein.
Mitleidig nahm ihn Einer in sein Haus,
Dort haucht' er bald die müde Seele aus.“ — Wir saßen wie erstarrt, als er zu Ende,
Und scheu und schweigend ging ein Jeder fort;
Er aber drückt' sein Haupt in beide Hände
Und murmelte für sich das düstre Wort:
„Wie er steh' ich auf dieser Welt allein,
Ich möchte wieder heim im Bagno sein.“ —"	l0020151	AGITATION#LOVE#SADNESS
