	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
4519	Die Todeswürfel Hoffnaaß, Franziska von	"Und aller Blicke fest an Heinrich hangen,
Der steht, die Hand zum Wurfe hoch gehalten.
Und als die Würfel knatternd niedersprangen,
Hat sich der eine jäh entzwei gespalten.
„Sechs — eins — und sechs! so steht es auf drei Steinen.“
Viel hundert Stimmen in Verwundrung brechen ...
Doch Ralph, von Schreck erfaßt, schreit auf mit Weinen:
„Aus Eifersucht beging ich das Verbrechen!“
Der Kurfürst blickt zum Himmel tief betroffen,
Und alles Volk mit ihm die Hände faltet:
„Du machst zu Schanden nicht, die auf dich hoffen;
Du bist der Gott, der als Gerechter waltet.“"	0.0	1.0	1.0	0.0	0.0	1.0	"Der strenge Kurfürst sitzt im Richtersaale,
Von allen Würdenträgern ernst umgeben.
Zwei Würfel liegen in der Marmorschale
Bereit, das Gottesurteil kund zu geben. Bei denen, so zunächst am Throne standen,
War Walter auch, der Waffenschmied. Wie wanken
Die Kniee ihm, da er in Eisenbanden
Die „Zwei“ geführt sieht vor die Richterschranken. Des Fürsten Auge prüfet rings die Hallen:
„Wer“, spricht er scharf nach kurzem Sinnen,
„Die kleinste Zahl wirft, ist dem Tod verfallen,
So will es Gott ... und Ralph hat zu beginnen.“ Dem zuckt es hämisch um den Mund. Mit Lachen
Nimmt er die Würfel — schüttelt — wirft sie nieder:
„Zwei Sechsen! Ha! wer könnt' es besser machen?“
Doch böses Murmeln grollt da hin und wieder. Nun kommt die Reih an Heinrich. Tiefe Stille.
Er knieet zum Gebet: „Mein Gott! durchschauen
Kannst du mein schuldlos Herz! Jedoch dein Wille
Gescheh', in dich nur setz' ich mein Vertrauen!“ Und aller Blicke fest an Heinrich hangen,
Der steht, die Hand zum Wurfe hoch gehalten.
Und als die Würfel knatternd niedersprangen,
Hat sich der eine jäh entzwei gespalten.
„Sechs — eins — und sechs! so steht es auf drei Steinen.“
Viel hundert Stimmen in Verwundrung brechen ...
Doch Ralph, von Schreck erfaßt, schreit auf mit Weinen:
„Aus Eifersucht beging ich das Verbrechen!“
Der Kurfürst blickt zum Himmel tief betroffen,
Und alles Volk mit ihm die Hände faltet:
„Du machst zu Schanden nicht, die auf dich hoffen;
Du bist der Gott, der als Gerechter waltet.“"	l00130422	ANGER#FEAR#SADNESS
1940	Aus der „Flucht nach Ägypten“ Ringseis, Emilie	"War's nicht, als ob das Steinbild
Plötzlich sich geregt,
Als ob die steinernen Augen
Funkelnd es bewegt?
Als ob auf die mächtigen Pranken
Gestemmt es sich höb' empor,
Als träf' ein Zischen und Murren
Der heiligen Wandrer überraschtes Ohr?"	1.0	0.0	0.0	0.0	0.0	0.0	"Aus der „Flucht nach Ägypten“
Ringseis, Emilie In Ägyptens Wüste raget
Ein steinern Rätselbild,
Ein Weib von Antlitz und Busen,
Von Rumpf eine Löwin wild.
So liegt es hingestrecket
Im heißen Wüstensand,
Mit steinernen Augen starrend,
Auf seinem Haupte zittert der Sonnenbrand. Die Sage weiß zu melden,
Vom lebenden Löwenweib,
So vordem hier gehauset
In gräßlichem Zeitvertreib;
Es gab den erschrockenen Wandrern
Dunkele Rätsel auf,
Und wer sie nicht gelöset, —
Die Gebeine dorren zerstreut rings und zuhauf. Nun aber ruht das Steinbild
Im gleißenden Mondenlicht.
Da naht eine Wandrergruppe;
Ein Mann, demütig, schlicht,
Am Leitseil führt ein Lasttier,
Darauf, vom Mantel umwallt,
Eine Mutter sitzt mit dem Kindlein,
Jedoch in zart jungfräulicher Gestalt. War's nicht, als ob das Steinbild
Plötzlich sich geregt,
Als ob die steinernen Augen
Funkelnd es bewegt?
Als ob auf die mächtigen Pranken
Gestemmt es sich höb' empor,
Als träf' ein Zischen und Murren
Der heiligen Wandrer überraschtes Ohr?"	l00130263	AGITATION
460	Am Morgen des Himmelfahrtstages Schwab, Gustav l00200059	"Was die Jünger dort empfanden,
Als ihr Auge flog empor,
Fühl' es, Herz, und aus den Banden
Flüchte durch des Glaubens Thor.
Mit den Ewigkeits-Gedanken
Bist du doch von Erde nur,
Führt nicht er dich aus den Schranken
Über alle Kreatur."	1.0	0.0	0.0	0.0	0.0	0.0	"Am Morgen des Himmelfahrtstages
Schwab, Gustav Laß dich nicht den Frühling täuschen,
Herz, der dich mit Lust umringt,
Wo mit wonnigen Geräuschen,
Wald und Flur von Leben klingt:
Wo sich auf den Ästen wiegen
Kehlen, voll von ew'gem Klang,
Wo, als gäb' es kein Versiegen,
Flüsse brausen ihren Gang. Von den Bäumen, aus den Bächen,
Aus dem hellen Morgenroth
Scheint ein tröstlich Wort zu sprechen —
Lauschest du, so ist's der Tod.
Diese Welt, sie muß vergehen;
Früher noch der Lüfte Raub
Wirst als Asche du verwehen,
Herz, wie flücht'ger Blumenstaub. Willst du bis zum Wesen dringen,
Wende vom Erschaffnen dich,
Willst du dich in's Leben schwingen —
Einer zeigt als Führer sich:
Der an solchem Frühlingsmorgen
Hinter sich ließ die Natur,
Und, dem ird'schen Blick verborgen,
In der Himmel Himmel führ. Was die Jünger dort empfanden,
Als ihr Auge flog empor,
Fühl' es, Herz, und aus den Banden
Flüchte durch des Glaubens Thor.
Mit den Ewigkeits-Gedanken
Bist du doch von Erde nur,
Führt nicht er dich aus den Schranken
Über alle Kreatur."	l00200059	AGITATION
7159	Das ist so Brauch Niendorf, Anton	"Hast gewiß zu warm geliebet,
Armer Himmel, so tief betrübet,
Drum die Thränen im blauen Aug'; —
Das ist so Brauch,
Wenn man liebt, so weint man auch."	0.0	0.0	0.0	0.0	1.0	1.0	"Das ist so Brauch
Niendorf, Anton Wie die Nacht den Himmel droben
Finster mit Wolken hat umwoben!
Thränen weint er, kalt und naß,
— Leichenblaß
Schaut er jetzt durch's Fensterglas. Hast gewiß zu warm geliebet,
Armer Himmel, so tief betrübet,
Drum die Thränen im blauen Aug'; —
Das ist so Brauch,
Wenn man liebt, so weint man auch."	l0080369	LOVE#SADNESS
2	Am Morgen Lingg, Hermann l0080333	"Im Lichte deiner Sterne wähnen
Die treuen Blicke wir zu schau'n,
Die uns verstehn und unsre Thränen."	0.0	0.0	0.0	1.0	0.0	1.0	"Am Morgen
Lingg, Hermann Ich sah dich im azurnen Schleier,
In deinen Rosen, Sommernacht!
Und hab' gewacht in stiller Feier. Im Lichte deiner Sterne wähnen
Die treuen Blicke wir zu schau'n,
Die uns verstehn und unsre Thränen."	l0080333	JOY#SADNESS
3225	Einst wirst du schlummern Traeger, Albert	"Vergehe nicht in Angst und Qual,
Es eilt die Stunde, dich zu retten;
Vier Bretter nur braucht's dünn und schmal,
Ein müdes Menschenherz zu betten."	0.0	0.0	1.0	1.0	0.0	1.0	"Einst wirst du schlummern
Traeger, Albert Ob Nachts auch thränenfeucht dein Pfühl,
Und heiß die ruhelosen Lider,
Einst wirst du schlummern sanft und kühl,
Und keine Sorge deckt dich wieder. Vergehe nicht in Angst und Qual,
Es eilt die Stunde, dich zu retten;
Vier Bretter nur braucht's dünn und schmal,
Ein müdes Menschenherz zu betten."	l00200295	FEAR#JOY#SADNESS
6799	SO SCHNEIT AUF MICH DIE TOTE ZEIT ALBERT EHRENSTEIN l00300025	"So schneit auf mich die tote Zeit.
Danklos trinkt sie den Wein, und was sich beut,
Mein Sehnen darf erlahmen;
Sie wahrt, um Fleisch besorgt, mit plötzlich keuscher Eile
Des Anstands lange Langeweile.
: Weib wird Zeit."	0.0	1.0	0.0	0.0	1.0	1.0	"SO SCHNEIT AUF MICH DIE TOTE ZEIT Hofft nichts von mir.
Ich habe niemals Sonne gehabt,
Ich habe den Steinen mein Leid gebracht.
Ich hoffte Glück vom Tier. An mir vorüber sprang der Wunsch der rasselosen Dirnen,
Und nie klang mir das deutsche Wort: ich liebe dich!
Sie recken dem Kommis die grundlos eiteln Stirnen,
Boshaft gähnt mich das Weib an: ich betrübe dich. So schneit auf mich die tote Zeit.
Danklos trinkt sie den Wein, und was sich beut,
Mein Sehnen darf erlahmen;
Sie wahrt, um Fleisch besorgt, mit plötzlich keuscher Eile
Des Anstands lange Langeweile.
: Weib wird Zeit."	l00300025	ANGER#LOVE#SADNESS
3461	Am Strande des Meeres Eckstein, Ernst	"Aber mild und lächelnd auf die Grüfte
Goß der Lenz die blütenreiche Pracht ...
Melodieen rauschten durch die Lüfte,
Glutgestirne flammten durch die Nacht.
Nun begann die Hoffnung ihren Reigen,
Neu das Leben seinen Lauf ...
Aus des Herbstes halbvergess'nen Leichen
Sproßten tausend Kelche auf!"	0.0	0.0	0.0	1.0	1.0	1.0	"Am Strande des Meeres
Eckstein, Ernst Die du fromm und liebend mich geleitet
Durch des Lebens rätselvolles Land,
Die ums Haupt den Fittich mir gebreitet,
Wenn ich bang am Scheidewege stand:
In des Himmels ungeheurer Leere
Herrlich, wie auf wonnereicher Flur:
Dich begrüß' ich gläubig auch im Meere,
Allgewalt'ge Göttin, o Natur! Wo der Brandung Lilienbrüste schwellen,
Bis die Flut den dunklen Sand betaut;
Wo ins Blau der schaumgekrönten Wellen
Nur die Möwe hoch herniederschaut:
Ach, da schwebt den lichtumwobnen Blicken
Weh und Wonne schattengleich vorbei:
Wo der Gottheit Schauer mich entzücken,
Fühl' ich wieder mich als frei! Manchen Pfad bin sehnend ich gegangen;
Treulich hoffend wand ich mich hinan,
In die sel'gen Thäler zu gelangen
Und das Unvergängliche zu fahn.
Doch umsonst verlangte ich nach Gnade,
Doch vergeblich suchte ich das Glück:
Alle meine wechselvollen Pfade
Führten zur Natur zurück. Dämmernd, wie die Schatten ihrer Wogen,
Lag das Weh auf meinem düstren Sinn:
Um den Himmel fühlt' ich mich betrogen,
Nur die Klage deuchte mir Gewinn;
Alles sah ich sinken und verderben,
Was die Gunst der frohen Stunde gab ...
Alles Leben lebte, um zu sterben,
Selbst die Liebe sank ins Grab. Aber mild und lächelnd auf die Grüfte
Goß der Lenz die blütenreiche Pracht ...
Melodieen rauschten durch die Lüfte,
Glutgestirne flammten durch die Nacht.
Nun begann die Hoffnung ihren Reigen,
Neu das Leben seinen Lauf ...
Aus des Herbstes halbvergess'nen Leichen
Sproßten tausend Kelche auf!"	l00130100	JOY#LOVE#SADNESS
5418	Die stille Stadt Dehmel, Richard l00170058	"Doch als den Wandrer graute,
da ging ein Lichtlein auf im Grund,
und durch den Rauch und Nebel
begann ein leiser Lobgesang
aus Kindermund."	0.0	0.0	1.0	0.0	0.0	0.0	"Die stille Stadt
Dehmel, Richard Liegt eine Stadt im Thale,
ein blasser Tag vergeht;
es wird nicht lange dauern mehr,
bis weder Mond noch Sterne,
nur Nacht am Himmel steht. Von allen Bergen drücken
Nebel auf die Stadt;
es dringt kein Dach, kein Hof noch Haus,
kein Laut aus ihrem Rauch heraus,
kaum Türme noch und Brücken. Doch als den Wandrer graute,
da ging ein Lichtlein auf im Grund,
und durch den Rauch und Nebel
begann ein leiser Lobgesang
aus Kindermund."	l00170058	FEAR
6541	Ballade Des Äusseren Lebens Hofmannsthal, Hugo von [alt. Pseudonym Loris]	"Und Kinder wachsen auf mit tiefen Augen,
Die von nichts wissen, wachsen auf und sterben,
Und alle Menschen gehen ihrer Wege."	0.0	0.0	0.0	0.0	0.0	0.0	"Ballade Des Äusseren Lebens
Hofmannsthal, Hugo von [alt. Pseudonym Loris] Und Kinder wachsen auf mit tiefen Augen,
Die von nichts wissen, wachsen auf und sterben,
Und alle Menschen gehen ihrer Wege."	l00180152	NONE
2133	Ferienweihe Koch, Ernst l0080306	"Die Schwalbe badet in Wolkenlüften
Und verzehrt die Mücken im Sonnenstrahl —
Die Biene badet in Rosendüften
Und schwelgt in ihrem ätherischen Mahl."	0.0	0.0	0.0	0.0	0.0	0.0	"Und erzählt mir alte Geschichten, die wußt' ich
Schon, als ich noch ein Knabe war —
Ich glaube, sie machten sich über mich lustig,
Die Blumen, die Schwalben und der Lorbeer gar! Ach, freilich ist ja der ganze Garten
Eine große lebendige Poesie,
Und ach, es bleiben die Dichtungsarten
Bei der Biene summender Melodie! Curios! ich hab' keine Schule heute:
Drum glaubt' ich, daß es Sonntag wär',
Und horch! es bringen fernes Geläute
Die Morgenwinde zu mir her. So läutet denn, ihr fernen Glocken,
Mir feierlich meine Ferien ein, —
Dann will ich mit der Biene frohlocken
Und fröhlich und frei mit der Schwalbe sein. Die Biene lebt in engem Kreise,
Der Garten nur ist ihre Welt —
Die Schwalben, sie sausen moderner Weise,
Wie der Blitz, durch die Luft über Stadt und Feld. Die Schwalbe badet in Wolkenlüften
Und verzehrt die Mücken im Sonnenstrahl —
Die Biene badet in Rosendüften
Und schwelgt in ihrem ätherischen Mahl."	l0080306	NONE
1339	Vor einem Embryo Brandenburg, Hans	"Wie kommt es, daß von Deinem reinen Bild
mein Blick stets wieder zu dem winzigen Menschen geht,
dem Embryo in Spiritus, dem mißgestalteten,
den all die grausig-schöne Häßlichkeit des Werdens schmückt,
auf dessen schmalen, kleinen, dürren Gliederchen
der unverhältnismäßig große Schädel sitzt?
— Gehirn! Gehirn! Du kannst Dich nicht einmal im Keim
in die bescheidnen Proportionen ersten Werdens fügen,
es zielt schon jetzt ins Grenzenlose dein gewaltiger Umriß. —"	0.0	0.0	0.0	0.0	0.0	0.0	"Vor einem Embryo
Brandenburg, Hans Wie kommt es, daß von Deinem reinen Bild
mein Blick stets wieder zu dem winzigen Menschen geht,
dem Embryo in Spiritus, dem mißgestalteten,
den all die grausig-schöne Häßlichkeit des Werdens schmückt,
auf dessen schmalen, kleinen, dürren Gliederchen
der unverhältnismäßig große Schädel sitzt?
— Gehirn! Gehirn! Du kannst Dich nicht einmal im Keim
in die bescheidnen Proportionen ersten Werdens fügen,
es zielt schon jetzt ins Grenzenlose dein gewaltiger Umriß. —"	l00190018	NONE
2553	Der Räuber Uhland, Ludwig l00200031	"Bis der Gärten reiche Blüthe
Hüllt die liebliche Gestalt;
Doch der Räuber kehret wieder
In den finstren Tannenwald."	0.0	0.0	0.0	0.0	0.0	0.0	"Der Räuber
Uhland, Ludwig Einst am schönen Frühlingstage
Tritt der Räuber vor den Wald.
Sieh! den hohlen Pfad hernieder
Kommt ein schlankes Mädchen bald. „Trügst du, statt der Maienglocken, —
Spricht des Waldes kühner Sohn —
In dem Korb den Schmuck des Königs,
Frei doch zögest du davon.“ Lange folgen seine Blicke
Der geliebten Wallerin,
Durch die Wiesengründe wandelt
Sie zu stillen Dörfern hin, Bis der Gärten reiche Blüthe
Hüllt die liebliche Gestalt;
Doch der Räuber kehret wieder
In den finstren Tannenwald."	l00200031	NONE
5985	Deutsches Heimweh Endrulat, Bernhard	"Hei! Kugeln zischen hin und her,
Ein Feindesherz zu suchen,
Der Dampf wallt bläulich wie ein Meer
Ins grüne Laub der Buchen.
Weit übers Feld Signalruf gellt,
O lustig Tirailliren!
Und dann, das Bajonnet gefällt,
Mit Hurrah avanciren!"	0.0	1.0	0.0	1.0	0.0	0.0	"Deutsches Heimweh
Endrulat, Bernhard Als ich den blanken Degen mir
Einst um die Hüfte schnallte,
Mir hoch vom Haupt in ernster Zier
Der schwarze Haarbusch wallte,
Das war ein stolzer, deutscher Krieg,
Der tief mein Herz entzückte;
Doch mußt' ich trauern, daß der Sieg
Das schlechtre Banner schmückte. Seitdem ist mir, als ob sich recht
Ein Heimweh auf mich senke,
Wenn ich an Lager und Gefecht,
An Wacht und Runden denke.
Noch ist der Klang des Jägerhorns
Im Ohr mir nicht zerronnen,
Noch hör' ich, mit der Wucht des Zorns,
Den Sturmmarsch der Colonnen. Hei! Kugeln zischen hin und her,
Ein Feindesherz zu suchen,
Der Dampf wallt bläulich wie ein Meer
Ins grüne Laub der Buchen.
Weit übers Feld Signalruf gellt,
O lustig Tirailliren!
Und dann, das Bajonnet gefällt,
Mit Hurrah avanciren!"	l0020032	ANGER#JOY
2482	Die Rechte der Frauen Leo, Friedrich August l00130439	"Das ist des Kampfes Ziel! Ihr werdet siegen,
Doch müßt ihr brechen mit verwegnen Plänen,
Die euch in Träume künft'ger Größe wiegen:
Ihr dürft nach außen nicht zu herrschen wähnen!
Wollt ihr wie Icarus zur Sonne fliegen,
So seht des Abgrunds Tiefe drohend gähnen!
Am Staate nicht, am Herde sollt ihr bauen,
Dort ist die Grenze für das Recht der Frauen!"	0.0	0.0	0.0	0.0	0.0	1.0	"Die Rechte der Frauen
Leo, Friedrich August Ihr wollt der Freiheit eine Gasse machen,
Sie soll erlösend ihre Fahne schwingen;
Ihr kämpft voll Mut für euch, fürs Recht der Schwachen,
Und wollt das Recht zum Schaffen euch erzwingen!
Geht kühn voran; Georg bezwang den Drachen,
Und so auch werdet ihr den Sieg erringen;
So manche Geistesschlacht wird jetzt geschlagen —
Nicht für die Starken nur soll Freiheit tagen! Wie edel ist das Ziel, für das ihr streitet!
Nicht träge Lust, nicht üppiges Behagen
Wird durch den Sieg euch Kämpfenden bereitet:
Ihr strebt nach ernsten, mühevollen Tagen!
Fürwahr, ein edler Stolz ist's, der euch leitet,
Auf schwachen Schultern schwere Last zu tragen;
Ihr habt den Fluch voll Segen nicht vergessen:
Im Schweiß des Angesichts das Brot zu essen! Ihr wollt für euch das edle Recht, am Leben,
An seinen Zielen eure Kraft zu messen:
Auch ihr seid schaffensfroh, auch ihr wollt streben,
Ihr wollt nicht träg' und müßig ruhn, indessen
Die Männer rastlos an dem Webstuhl weben,
Sie, die bisher dies Recht allein besessen!
Euch soll es schützen vor des Hungers Zähnen,
Und eure Unschuld vor der Reue Thränen! Das ist des Kampfes Ziel! Ihr werdet siegen,
Doch müßt ihr brechen mit verwegnen Plänen,
Die euch in Träume künft'ger Größe wiegen:
Ihr dürft nach außen nicht zu herrschen wähnen!
Wollt ihr wie Icarus zur Sonne fliegen,
So seht des Abgrunds Tiefe drohend gähnen!
Am Staate nicht, am Herde sollt ihr bauen,
Dort ist die Grenze für das Recht der Frauen!"	l00130439	SADNESS
2460	Des Kaisers Traum Gerhardt, Dagobert von [Pseud. Amyntor, Gerhard von]	"Und beide Recken sehen lang' sich an,
Drauf an dem Steintisch strecken sie die Glieder.
„Wie sonderbar,“ — hebt Kaiser Wilhelm an —
„Daß Ihr noch immer kehrt zum Lichte wieder!
Als zu Versailles der Ruf die Luft durchschnitt:
Ein Kaiser ward dem deutschen Reich! da hieß es:
Des Harrens ist jetzt Barbarossa quitt,
Für immer ledig seines Felsverließes“. —"	0.0	0.0	0.0	0.0	0.0	0.0	"Des Kaisers Traum
Gerhardt, Dagobert von [Pseud. Amyntor, Gerhard von] Der Kaiser schläft. Schon grüßt des Frührots Schein
Durch busch'ge Wipfel auf des Schlosses Zinnen;
Ein feiner Dunst hüllt noch die Wasser ein,
Die an dem Fuß des Babelsberges rinnen;
Doch rosig glühen, wie ein Werk der Fee
Morgana, schon der Havelbrücke Bogen,
Und die Fregatte auf dem Jungfernsee
Taucht mit den Masten aus des Nebels Wogen. Der Kaiser schläft. Ein Traum hält ihn im Bann:
In eine Höhle tritt er — magisch flimmert
Ein Lämpchen dort — am Steintisch sitzt ein Mann,
Des Vollbart rötlich durch den Dämmer schimmert;
Und wie der Kaiser naht, steht jener auf
Und spricht: „Mit Euch, mein Fürst, sei Gottes Segen!“
Die Linke stützt er auf des Schwertes Knauf,
Die Rechte streckt zum Willkomm er entgegen. Der Kaiser fühlt den Druck der kalten Hand:
„Bist du ein Geist? Wie soll ich dich begrüßen?“ —
„Der erste Friedrich ward ich einst genannt,
Das römisch-deutsche Reich lag mir zu Füßen.“ —
„Wie? Barbarossa — Ihr?“ — „Ja, Majestät!
Der Rotbart darf Euch kühnlich Weißbart taufen;
Der kaiserliche Hohenzollern steht
Vor'm Geist des kaiserlichen Hohenstaufen.“ — Und beide Recken sehen lang' sich an,
Drauf an dem Steintisch strecken sie die Glieder.
„Wie sonderbar,“ — hebt Kaiser Wilhelm an —
„Daß Ihr noch immer kehrt zum Lichte wieder!
Als zu Versailles der Ruf die Luft durchschnitt:
Ein Kaiser ward dem deutschen Reich! da hieß es:
Des Harrens ist jetzt Barbarossa quitt,
Für immer ledig seines Felsverließes“. —"	l00130020	NONE
5001	Kindesauge Scherer, Georg	"Will keine Freude dich erquicken,
Verzehrt das Herz dir Gram und Pein,
Dann schau mit den umflorten Blicken
In deines Kindes Aug' hinein."	0.0	0.0	0.0	1.0	0.0	1.0	"Kindesauge
Scherer, Georg Will keine Freude dich erquicken,
Verzehrt das Herz dir Gram und Pein,
Dann schau mit den umflorten Blicken
In deines Kindes Aug' hinein."	l00200254	JOY#SADNESS
50	Lieder an Liane Hoechstetter, Sophie	"Du sollst in meiner Mutter Heimatdorf
Die Einsamkeit und frühes Leid vergessen
Und allen Kummer, den du je ermessen —
Weil ich dich führen will und lächelnd tragen
Mit stolzem Wagen
Zu unserm letzten Glück."	0.0	0.0	0.0	1.0	1.0	1.0	"Ich wollte einmal deine Lippen küssen,
Ich wollte dich in meinem Hause grüßen —
Einmal mit dir allein sein — fern vom Leben.
Ich wollte einmal dir in erstem Schweigen
Die Heimat und mich selbst ganz dir zu eigen
Bedingungslos in deine Hände geben. Du sollst in meiner Mutter schönstem Bett
So ruhig schlafen, bis du nicht mehr müd' —
Und wenn dir dann der junge Tag erglüht,
Wird er dich wecken aus dem Traum der Nacht,
Daß dir erwacht
Der schönere Traum des Lebens. Du sollst an meiner Mutter stillem Herd
Die alten lieben, guten Worte hören,
Die alten Worte, die das Herz betören:
Von Heimatglück, von fernen Zeiten,
Von müden, lang erblaßten Leiden,
Die uns noch rühren. Du sollst in meiner Mutter Gartenland
Die kleinen, bunten Blumen pflücken,
Die überfallend nach dem Steig sich bücken,
Die roten Rosen, die dort einsam blühen
Und erglühen
Für dich allein. Du sollst in meiner Mutter altem Haus
Die Liebe nehmen, die ich holen will
Aus meiner Seele Tiefe und dir still
Zu Füßen legen, bis der letzte Tag
Uns kommen mag
In diesem Leben. Du sollst in meiner Mutter Heimatdorf
Die Einsamkeit und frühes Leid vergessen
Und allen Kummer, den du je ermessen —
Weil ich dich führen will und lächelnd tragen
Mit stolzem Wagen
Zu unserm letzten Glück."	l00140053	JOY#LOVE#SADNESS
7904	Weh um Weh Rogge, Friedrich Wilhelm	"„Wie mich rührt dein Gesang,
O du Trauter du,
Wenn in Klagen so bang
Du mir redest zu!
Ach, ich selber, ich bin
Ein Gefangner, wie du!
O verbann's aus dem Sinn
Und o laß mich in Ruh!
Laß singend uns Beide bezwingen das Leid,
Es kommt ja der Tag, der uns Beide befreit!“"	1.0	0.0	0.0	1.0	0.0	1.0	"Weh um Weh
Rogge, Friedrich Wilhelm O hinaus, o hinaus
In Gebüsch und Wald,
Mir zu bauen mein Haus,
O entlaß mich bald!
Nun die Brüder zurück
Aus dem Süden gekehrt
Und nach Lieb' und nach Glück
Mich das Sehnen verzehrt!
Zur Freiheit beschwinge dem Sänger den Flug,
Dir bleiben noch immer der Freuden genug!
Tio, tio, tototo, tiotinx! „Wie mich rührt dein Gesang,
O du Trauter du,
Wenn in Klagen so bang
Du mir redest zu!
Ach, ich selber, ich bin
Ein Gefangner, wie du!
O verbann's aus dem Sinn
Und o laß mich in Ruh!
Laß singend uns Beide bezwingen das Leid,
Es kommt ja der Tag, der uns Beide befreit!“"	l00200119	AGITATION#JOY#SADNESS
5048	Schwester, komm mit! Beutler, Margarete	"Schwester, komm mit!
Deine Hände sind zart und schlank —
Mir ist um dich so bang — —
Schwester, komm mit!
Ob dich der Schlamm geboren,
Ob dich das Laster fand
Noch an der Kindheit Rand —
Ob dich die Not erkoren — —
Ich will nicht fragen.
Mein Stübchen ist friedvoll rein,
Da sind wir beide allein,
Und ich will dir Liebes sagen.
Ich will dich Schwester nennen
Um der Sehnsucht willen,
Die wir alle kennen.
Ich bette dein Haupt in meinen Schoß
Und spreche dich aller Sünde los:
Du sollst rein
Diesen kurzen Abend sein
Um meiner Sehnsucht willen.
— — Schwester, komm mit!"	0.0	0.0	1.0	0.0	1.0	0.0	"Schwester, komm mit!
Beutler, Margarete Schwester, komm mit!
Deine Hände sind zart und schlank —
Mir ist um dich so bang — —
Schwester, komm mit!
Ob dich der Schlamm geboren,
Ob dich das Laster fand
Noch an der Kindheit Rand —
Ob dich die Not erkoren — —
Ich will nicht fragen.
Mein Stübchen ist friedvoll rein,
Da sind wir beide allein,
Und ich will dir Liebes sagen.
Ich will dich Schwester nennen
Um der Sehnsucht willen,
Die wir alle kennen.
Ich bette dein Haupt in meinen Schoß
Und spreche dich aller Sünde los:
Du sollst rein
Diesen kurzen Abend sein
Um meiner Sehnsucht willen.
— — Schwester, komm mit!"	l0030016	FEAR#LOVE
5619	Kaiser Nero Linke, Oscar	"Hoch oben steht machtstrahlend der Caesar da
Im lässig weichumhüllenden Prunkgewand,
Indessen hält die ausgeklung'ne
Leier ein knieender, schöner Knabe."	0.0	0.0	0.0	0.0	1.0	0.0	"Kaiser Nero
Linke, Oscar Sahst du das prachtvoll düstere Nerobild,
Das Meister Kaulbach's flüchtige Hand entwarf?
Sein Zauberreiz bleibt unauslöschlich
Winkend mir tief in das Herz gegraben. Hoch oben steht machtstrahlend der Caesar da
Im lässig weichumhüllenden Prunkgewand,
Indessen hält die ausgeklung'ne
Leier ein knieender, schöner Knabe."	l0070048	LOVE
7781	Rath Böttger, Adolf	"Mit einer Seele, die Dich liebt,
Erhaben über Menschenstreit,
Genieße, was die Erde giebt,
In seliger Verborgenheit."	0.0	0.0	0.0	1.0	1.0	0.0	"Rath
Böttger, Adolf Was Dich erfreut, was Dich bewegt,
Verschließ' es treu in Deiner Brust,
Der scheelen Blicke Neid erregt
Des Frohsinns blumenheitre Lust. Das Herz, von Liebe still umhegt,
Treibt Blüth' und Früchte fort und fort,
Die keines Wetters Blitz zerschlägt,
Die keine Sommerschwüle dorrt. Mit einer Seele, die Dich liebt,
Erhaben über Menschenstreit,
Genieße, was die Erde giebt,
In seliger Verborgenheit."	l0080069	JOY#LOVE
3052	Der April und die Sonne Meyern-Hohenberg, Gustav von [alt. Meyern, Gustav von]	"„Was hab' ich begangen? wie that ich ihr weh?“
So fragt er betäubt. Du Ärmster, mit nichten!
Brauchst hinter die Wolken dort nur, in der Höh',
Zu neuem Entzücken die Blicke zu richten!"	0.0	0.0	0.0	1.0	0.0	1.0	"Wer stets von der Sonne nur rühmen will,
Als ob sie ein Herz voll Liebe hätte,
Der höre das Schicksal des armen April
Und richte dann über die Erzkokette. Der junge April in der schönen Zeit,
Wo die Herzen noch nicht gelernt, sich zu schützen,
Sah nach der Sonne oft beiseit',
Das merkte die Sonne und wußt' es zu nützen. Erst huschte sie, räthselhaft fragend und doch
Ganz deutlich schon, über ihn weg mit dem Blicke:
Halt, dacht' er, was war das? — Doch zweifelt' er noch,
Es ging ihm beinahe zu rasch mit dem Glücke. Da ersah sie's und traf ihn mit glühendem Strahl
Um Mittag — dem war er nur zu empfänglich!
Ha, wie der elektrisch mit einem Mal
Das Herz ihm entzündete überschwenglich! O weh, jetzt war er in ihrer Gewalt,
Und grausam begann sie mit ihm zu scherzen,
Denn plötzlich blickt sie so kalt, so kalt,
Daß der junge Trieb ihm erstarrt im Herzen. „Was hab' ich begangen? wie that ich ihr weh?“
So fragt er betäubt. Du Ärmster, mit nichten!
Brauchst hinter die Wolken dort nur, in der Höh',
Zu neuem Entzücken die Blicke zu richten!"	l0080362	JOY#SADNESS
